Treatment of Disease	Therapeutic effect of @FORMULA@ on @DISEASE@ via upregulation of aquaporin1 and aquaporin5 expression levels.
Treatment of Disease	Therefore, @FORMULA@ is a potential candidate for the treatment of @DISEASE@.
Treatment of Disease	CONCLUSIONS: Our findings indicated that @FORMULA@ protected ovarian function of Cy-induced @DISEASE@ mice by improving the antioxidant ability and promoting ovarian angiogenesis, thereby providing scientific evidence for the treatment of POF using SWT.
Treatment of Disease	CONCLUSION: The methodological quality of included trials may limit the conclusions that indicate that modified @FORMULA@ may have a promising treatment for improving FEV1/FVC and MVV, increasing exercise endurance and life quality scores on @DISEASE@ patients.
Treatment of Disease	The bioactive constituents of @FORMULA@ for inhibiting ADP-induced @DISEASE@ and thrombin activity include aromatic acids, glycosides and phthalides.
Treatment of Disease	CONCLUSION: @FORMULA@ could effectively inhibit Iso induced @DISEASE@, and its mechanism may be associated with down-regulating the expression of Smad2 and up-regulating the expression of Smad7.
Treatment of Disease	In conclusion, it was supposed that @FORMULA@ might be a potential Chinese medicine decoction for treating or alleviating complex symptoms of @DISEASE@ through BDNF-TrkB-CREB pathway.
Treatment of Disease	XYXD treatment ameliorated intestinal inflammation, cell death, and tight junction disintegrity induced by CCl4 treatment, suggesting that @FORMULA@ inhibits CCl4-mediated @DISEASE@ at least in part by ameliorating the intestinal epithelial damage.
Treatment of Disease	XYXD treatment ameliorated intestinal inflammation, cell death, and tight junction disintegrity induced by CCl4 treatment, suggesting that @FORMULA@ inhibits CCl4-mediated liver fibrosis at least in part by ameliorating the @DISEASE@.
Treatment of Disease	@FORMULA@ treatment ameliorated @DISEASE@, cell death, and tight junction disintegrity induced by CCl4 treatment, suggesting that XYXD inhibits CCl4-mediated liver fibrosis at least in part by ameliorating the intestinal epithelial damage.
Treatment of Disease	CONCLUSIONS: Treatment with @FORMULA@ improves MCD diet-induced @DISEASE@ in part via blocking TLR4-JNK and Caspase-8-GSDMD signaling pathways, suggesting that Si-Wu-Tang has potential for clinical application in treating NAFLD.
Treatment of Disease	CONCLUSION: If the increasing of the spontaneous activities of ICx and AII in chronic tinnitus rats means @DISEASE@, the use of @FORMULA@ could decrease this kind of changes.
Treatment of Disease	CONCLUSION: @FORMULA@ might postpone colonic epithelium apoptosis or improve inflammatory cell apoptosis by regulating the expression of Fas/ FasL and Bax/Bcl-2 mRNA in colonic tissue, which is possible potential path to effectively treat experimental @DISEASE@ by enema.
Treatment of Disease	Canonical correlation analysis between the SND-induced and SND-related metabolites revealed that 12 compounds had strongly correlated relationship with the protective effect of @FORMULA@ on @DISEASE@, and these compounds include isotalatizidine, songorine, fuziline, neoline, talatizamine, 14-acetyltalatizamine, liquiritigenin, benzoylmesaconitine, isoliquiritin, benzoylaconitne, benzoylhypaconitine and 6-gingerol.
Treatment of Disease	The PPI network and KEGG pathway analysis results showed that @FORMULA@ affects @DISEASE@ mainly through modulating pathways related to viral infection, immunity, cancer, signal transduction, and metabolism.
Association	The PPI network and KEGG pathway analysis results showed that @FORMULA@ affects HB mainly through modulating pathways related to @DISEASE@, immunity, cancer, signal transduction, and metabolism.
Association	The PPI network and KEGG pathway analysis results showed that @FORMULA@ affects HB mainly through modulating pathways related to viral infection, immunity, @DISEASE@, signal transduction, and metabolism.
Treatment of Disease	It merely showed that @FORMULA@ could alleviate the severity of @DISEASE@ and qi deficiency in patients with CFS.
Association	It merely showed that @FORMULA@ could alleviate the severity of fatigue and qi deficiency in patients with @DISEASE@.
Treatment of Disease	CONCLUSIONS: The therapeutic effect of @FORMULA@ on FD is at least partially through improvement of TJ integrity and attenuation of FD-associated @DISEASE@.
Treatment of Disease	CONCLUSIONS: The therapeutic effect of @FORMULA@ on @DISEASE@ is at least partially through improvement of TJ integrity and attenuation of FD-associated low-grade inflammation in the duodenum.
Treatment of Disease	The present study suggests that @FORMULA@ essential oil may have potential as a therapeutic inhalation drug for the prevention and treatment of @DISEASE@.
Treatment of Disease	@FORMULA@ exhibited protective effects against colon damage by inhibiting the @DISEASE@.
Treatment of Disease	@FORMULA@ exhibited protective effects against @DISEASE@ by inhibiting the inflammatory response.
Association	[Immunologic examination of @FORMULA@ (TJ-48) in @DISEASE@].
Treatment of Disease	These results suggest that @FORMULA@ has protective effect against NO-mediated @DISEASE@ in cultured CGCs and that it is derived from Cinnamomi Cortex, Paeoniae Radix and Moutan Cortex.
Treatment of Disease	Also in the @FORMULA@ treated group, NeuN-positive cells were increased and number of astrocytes, microglia, and apoptotic cells was significantly decreased compared with the control group in the @DISEASE@ peri-infarct area.
Treatment of Disease	Also in the @FORMULA@ treated group, NeuN-positive cells were increased and number of astrocytes, microglia, and apoptotic cells was significantly decreased compared with the control group in the ischemic peri-@DISEASE@ area.
Negative	CONCLUSIONS: We demonstrated that @FORMULA@ can attenuate airway hyperresponsiveness induced by ozone without affecting @DISEASE@, which suggests that Bakumondo-to may act on the subsequent mechanisms after the induction of inflammation, such as mediator release.
Treatment of Disease	CONCLUSIONS: We demonstrated that @FORMULA@ can attenuate @DISEASE@ induced by ozone without affecting airway inflammation, which suggests that Bakumondo-to may act on the subsequent mechanisms after the induction of inflammation, such as mediator release.
Association	In conclusion, @FORMULA@ can ameliorate inflammation in DSS-induced @DISEASE@ rats.
Treatment of Disease	In conclusion, @FORMULA@ can ameliorate @DISEASE@ in DSS-induced UC rats.
Treatment of Disease	CONCLUSION: We are the first to elucidate that @FORMULA@ inhibits the @DISEASE@ induced by ischemic retinopathy in OIR mice.
Association	CONCLUSION: We are the first to elucidate that @FORMULA@ inhibits the retinal pathogenic angiogenesis induced by @DISEASE@ in OIR mice.
Treatment of Disease	In vivo, @FORMULA@ significantly inhibited insulitis, delayed the onset and development of @DISEASE@, promoted insulin secretion and sensitivity, and balanced partially normalized Th1 and Th2 cytokines in NOD mice.
Association	CONCLUSIONS: Owing to insufficient clinical data, it is difficult to draw a definite conclusion regarding the effectiveness and safety of @FORMULA@ for @DISEASE@, and better trials are needed.
Cause of Side-effect	Based on these findings, the diagnosis of pneumonitis and @DISEASE@ induced by @FORMULA@ was established.
Cause of Side-effect	Based on these findings, the diagnosis of @DISEASE@ and hepatic injury induced by @FORMULA@ was established.
Treatment of Disease	We can conclude that @FORMULA@ has the therapeutic effect on @DISEASE@.
Treatment of Disease	Taken together, we demonstrated that @FORMULA@ may prevent @DISEASE@ via reversing the imbalance of bone fomation/bone resorption and activating the TGF-beta-Smad signal.
Treatment of Disease	Taken together, we demonstrated that @FORMULA@ may prevent osteoporosis via reversing the @DISEASE@ and activating the TGF-beta-Smad signal.
Treatment of Disease	Overall, our study highlighted the effect of @FORMULA@ on the @DISEASE@ in the FD rats, providing new insight into the mechanism of SBS treatment for FD from the perspective of metabolomics.
Treatment of Disease	Overall, our study highlighted the effect of SBS on the disturbed metabolic pathways in the FD rats, providing new insight into the mechanism of @FORMULA@ treatment for @DISEASE@ from the perspective of metabolomics.
Treatment of Disease	CONCLUSION: Stigmasterol as the one of the main compounds of @FORMULA@ suppresses @DISEASE@ cell activities through the PI3K-Akt signaling pathway.
Treatment of Disease	@FORMULA@ acutely improves CBF in eNOS-dependent vasodilation and reduces @DISEASE@ size in focal cerebral ischemia.
Treatment of Disease	@FORMULA@ acutely improves CBF in eNOS-dependent vasodilation and reduces infarct size in @DISEASE@.
Treatment of Disease	CONCLUSION: The effects of Fluticasone inhalation combined with @FORMULA@ on pulmonary function and serum IL-16 levels were superior to those of Fluticasone inhalation and XQLD alone in @DISEASE@ patients.
Treatment of Disease	Inhibition by @FORMULA@ (TJ-9) of development of @DISEASE@ induced by N-nitrosomorpholine in Sprague-Dawley rats.
Treatment of Disease	CONCLUSION: Our findings provided evidence that @FORMULA@ is a therapeutic option to treat @DISEASE@ effectively and safely.
Treatment of Disease	Acute oral toxicity of @FORMULA@, a traditional herbal formula, in rats and its protective effects against ovalbumin-induced @DISEASE@ via anti-inflammatory and antioxidant properties.
Association	Effects of @FORMULA@ on production of prostaglandin E2 (PGE2), leukotriene B4 (LTB4) and superoxide from peripheral monocytes and polymorphonuclear cells isolated from @DISEASE@ individuals.
Treatment of Disease	The tissue distribution results provide a biopharmaceutical basis for the design of the clinic application of @FORMULA@ in @DISEASE@.
Treatment of Disease	Taking potential biomarkers found in the study as screening indexes, it revealed that @FORMULA@ and its components could reverse the pathological process of @DISEASE@ through partly regulating the disturbed metabolic pathways.
Treatment of Disease	Taking potential biomarkers found in the study as screening indexes, it revealed that @FORMULA@ and its components could reverse the pathological process of RA through partly regulating the @DISEASE@.
Treatment of Disease	CONCLUSION: @FORMULA@ could soothe the Liver to relieve @DISEASE@, which is effective in treating type 2 DM and could improve the symptoms of DM patients.
Treatment of Disease	CONCLUSION: @FORMULA@ could soothe the Liver to relieve depression, which is effective in treating @DISEASE@ and could improve the symptoms of DM patients.
Treatment of Disease	CONCLUSION: @FORMULA@ could soothe the Liver to relieve depression, which is effective in treating type 2 DM and could improve the symptoms of @DISEASE@ patients.
Treatment of Disease	Conclusions: @FORMULA@ attenuated @DISEASE@-AKI by modulating the gut microbiome and serum amino acid metabolome, which may be a promising adjuvant treatment.
Treatment of Disease	Conclusions: @FORMULA@ attenuated SAP-@DISEASE@ by modulating the gut microbiome and serum amino acid metabolome, which may be a promising adjuvant treatment.
Treatment of Disease	CONCLUSION: These results indicate that ischemic preconditioning (IPC) of GFPC from @FORMULA@ plays a protective role in @DISEASE@ through regulating the eNOS/NO signal pathway, which could increase the eNOS gene expression and decrease the expression of iNOS mRNA.
Treatment of Disease	CONCLUSIONS: @FORMULA@ combined with octreotide therapy could improve the clinical efficacy of @DISEASE@ patients, and its mechanism might be related to reducing the level of inflammatory factors, thereby inhibiting the inflammatory response, and regulating the level of serum Amy.
Treatment of Disease	CONCLUSIONS: @FORMULA@ combined with octreotide therapy could improve the clinical efficacy of AP patients, and its mechanism might be related to reducing the level of inflammatory factors, thereby inhibiting the @DISEASE@, and regulating the level of serum Amy.
Cause of Side-effect	More than one case of TCM herb-induced @DISEASE@ was confirmed by RUCAM in the following herbs and concoctions: Lu Cha (Camellia sinensis), Bai Xian Pi (Dictamnus dasycarpus), Tu San Qi (Gynura segetum), Jin Bu Huan (Lycopodium serratum), He Shou Wu (Polygoni multiflora), Ge Gen (Pueraria lobata), Dan Lu Tong Du tablet, Shou Wu Pian, @FORMULA@, Xiao Yin pill, and Yang Xue Sheng Fa capsule.
Cause of Side-effect	To the best of our knowledge, there have been no previous reports of @DISEASE@ induced by @FORMULA@.
Treatment of Disease	Our results demonstrated that quercetin, as the main effective component of the @FORMULA@, has potent inhibitory activity on @DISEASE@ by regulating the ratio of Bax/Bcl-2.
Treatment of Disease	CONCLUSIONS: AS and GA were effective ingredients of @FORMULA@, and the combination of AS and GA had obvious synergistic effect in reducing liver collagen deposition and decreasing serum ALT activity in DMN-induced @DISEASE@.
Treatment of Disease	CONCLUSION: @FORMULA@ can improve the functions of vascular endothelium by lowering the levels of endothelium-derived contracting substances, enhancing the levels of endothelium-derived relaxing substances, and reducing the cell adhesions, and hence to raise the therapeutic effects on @DISEASE@.
Treatment of Disease	CONCLUSIONS: @FORMULA@ in combination with conventional western medicine (CWM) for @DISEASE@ might be superior to CWM alone and there was no adverse event in the experimental group, it might be more effective when the ratio of Radix Astragali to Radix Angelicae Sinensis was 5:1.
Treatment of Disease	Conclusion: @FORMULA@ treatment could ameliorate hyperglycemia and restore the @DISEASE@ to a normal condition mainly by increasing SCFAs-producing bacteria and reducing conditioned pathogenic bacteria in T2DM rats, which provides insights into the mechanism of HLJDD treatment for T2DM from the view of gut microbiota.
Treatment of Disease	Conclusion: HLJDD treatment could ameliorate hyperglycemia and restore the dysregulated microbiota structure and function to a normal condition mainly by increasing SCFAs-producing bacteria and reducing conditioned pathogenic bacteria in T2DM rats, which provides insights into the mechanism of @FORMULA@ treatment for @DISEASE@ from the view of gut microbiota.
Treatment of Disease	Conclusion: @FORMULA@ treatment could ameliorate @DISEASE@ and restore the dysregulated microbiota structure and function to a normal condition mainly by increasing SCFAs-producing bacteria and reducing conditioned pathogenic bacteria in T2DM rats, which provides insights into the mechanism of HLJDD treatment for T2DM from the view of gut microbiota.
Treatment of Disease	Preventive effect of @FORMULA@ (da-chai-hu-tang) extract on @DISEASE@ in rats with carbon tetrachloride-induced liver injury.
Treatment of Disease	Preventive effect of @FORMULA@ (da-chai-hu-tang) extract on disrupted hepatic active oxygen metabolism in rats with carbon tetrachloride-induced @DISEASE@.
Association	In summary, @FORMULA@ can regulate immune homeostasis induced by mT cell and mTfh in DSS-induced @DISEASE@, which is potentially correlated with JAK/STAT signaling pathway activation.
Treatment of Disease	CONCLUSIONS: @DISEASE@ can reduce grades a and b sperm, linear, curvilinear and mean sperm velocities, and the mRNA expressions of COX and while @FORMULA@ can improve these parameters.
Treatment of Disease	CONCLUSIONS: @FORMULA@ might effectively promote the repair of @DISEASE@ and regulate the number and species of intestinal bacteria to maintain the stability of gastrointestinal microecology.
Treatment of Disease	In this study, it is the first time to use the method of network pharmacology to reveal the molecular mechanism of @FORMULA@ in the treatment of @DISEASE@ by multiple components and multi-signaling pathways, which provides a basis for further biological experiments of AP.
Treatment of Disease	CONCLUSIONS: This study suggested that @FORMULA@ exerted its effect on @DISEASE@ via modulating multitargets with multicompounds through multipathways.
Treatment of Disease	Finally, the results showed that it could significantly reduce the @DISEASE@, hyperlipidemia and TCM syndromes in the study group compared with the control group (P < 0.05), which indicated that the combination of the @FORMULA@ with nifedipine sustained-release tablets was effective for the patients with hypertension with spleen-kidney Yang deficiency type, especially for decreasing TCM syndromes and the blood lipid.
Treatment of Disease	Finally, the results showed that it could significantly reduce the hypertensive, @DISEASE@ and TCM syndromes in the study group compared with the control group (P < 0.05), which indicated that the combination of the @FORMULA@ with nifedipine sustained-release tablets was effective for the patients with hypertension with spleen-kidney Yang deficiency type, especially for decreasing TCM syndromes and the blood lipid.
Treatment of Disease	The significantly-altered metabolite levels indicated that @FORMULA@ can improve the progression of @DISEASE@ by increasing insulin sensitivity, regulating sugar and lipid metabolism disorders, and relieving inflammation.
Treatment of Disease	The significantly-altered metabolite levels indicated that @FORMULA@ can improve the progression of type 2 diabetes by increasing @DISEASE@, regulating sugar and lipid metabolism disorders, and relieving inflammation.
Treatment of Disease	The significantly-altered metabolite levels indicated that @FORMULA@ can improve the progression of type 2 diabetes by increasing insulin sensitivity, regulating @DISEASE@ and lipid metabolism disorders, and relieving inflammation.
Treatment of Disease	The significantly-altered metabolite levels indicated that @FORMULA@ can improve the progression of type 2 diabetes by increasing insulin sensitivity, regulating sugar and @DISEASE@, and relieving inflammation.
Treatment of Disease	The significantly-altered metabolite levels indicated that @FORMULA@ can improve the progression of type 2 diabetes by increasing insulin sensitivity, regulating sugar and lipid metabolism disorders, and relieving @DISEASE@.
Treatment of Disease	@FORMULA@ reduced the BP in @DISEASE@ model and regulated the serum levels of NE, Ang II, ET, 5-HT, CRP, RENIN and ALD especially at TGD bid group.
Treatment of Disease	In rats, challenged with ANIT, receiving the pre-treatment of prescriptions of @FORMULA@, XQW, and SNS, the biochemical and morphological parameters of @DISEASE@ were significantly reduced.
Treatment of Disease	In rats, challenged with ANIT, receiving the pre-treatment of prescriptions of SMY, @FORMULA@, and SNS, the biochemical and morphological parameters of @DISEASE@ were significantly reduced.
Treatment of Disease	In rats, challenged with ANIT, receiving the pre-treatment of prescriptions of SMY, XQW, and @FORMULA@, the biochemical and morphological parameters of @DISEASE@ were significantly reduced.
Treatment of Disease	CONCLUSION: @FORMULA@ and its active ingredients had inhibition on mAb induced rat model of @DISEASE@, the active is saikosaponin-d.
Treatment of Disease	@FORMULA@ and Yanshu injection, as well known combination formulas and prescriptions in TCMs, have shown an excellent therapeutic effect on @DISEASE@.
Treatment of Disease	@FORMULA@ potently reduced hepatic lipid accumulation and enhanced antioxidant capability in hybrid grouper and may be a potential fish-feed additive to prevent @DISEASE@ onset and progression.
Treatment of Disease	DISCUSSION AND CONCLUSIONS: These findings encourage the use of @FORMULA@ to resist @DISEASE@ and provide the theoretical basis for clinical treatment in OSA patients.
Association	DISCUSSION AND CONCLUSIONS: These findings encourage the use of @FORMULA@ to resist cardiovascular injury and provide the theoretical basis for clinical treatment in @DISEASE@ patients.
Treatment of Disease	Our results show that @FORMULA@ could protect from @DISEASE@ by altering the mitochondrial function.
Treatment of Disease	Follow-up efficacy of integrative Chinese and Western drugs on @DISEASE@ with vitamine B6 and @FORMULA@.
Treatment of Disease	In conclusion, @FORMULA@ effectively suppressed CS- and LPS-induced @DISEASE@.
Treatment of Disease	CONCLUSIONS: @FORMULA@ suppresses the invasiveness and metastatic potential of @DISEASE@ cells by inhibiting multiple signal transduction pathways.
Treatment of Disease	CONCLUSIONS: @FORMULA@ suppresses the invasiveness and @DISEASE@ potential of hepatocellular carcinoma cells by inhibiting multiple signal transduction pathways.
Treatment of Disease	Our results suggested that increased ERK2 and CaMKIIIy due to @FORMULA@ may partially account for its effect of neuroprotection standing against @DISEASE@ in the hippocampal CA1 region, and participated in the rebuilding of synapse, strengthened the expression of LTP, promoted the ability recover of learning and memory in VD rats.
Treatment of Disease	Our results suggested that increased ERK2 and CaMKIIIy due to @FORMULA@ may partially account for its effect of neuroprotection standing against ischemic injury in the hippocampal CA1 region, and participated in the rebuilding of synapse, strengthened the expression of LTP, promoted the ability recover of learning and memory in @DISEASE@ rats.
Treatment of Disease	CONCLUSION: @FORMULA@ and Er-Miao-San synergistically ameliorated hyperuricemia and @DISEASE@ in rats through upregulation of OAT1 and OAT3.
Treatment of Disease	CONCLUSION: Si-Wu-Tang and @FORMULA@ synergistically ameliorated hyperuricemia and @DISEASE@ in rats through upregulation of OAT1 and OAT3.
Treatment of Disease	CONCLUSION: @FORMULA@ and Er-Miao-San synergistically ameliorated @DISEASE@ and renal impairment in rats through upregulation of OAT1 and OAT3.
Treatment of Disease	CONCLUSION: Si-Wu-Tang and @FORMULA@ synergistically ameliorated @DISEASE@ and renal impairment in rats through upregulation of OAT1 and OAT3.
Treatment of Disease	CONCLUSION: The beneficial effects of @FORMULA@ freeze-dried powder on high fat diet-induced @DISEASE@ in mice may be associated with its anti-inflammatory and changing intestinal microbiota effects.
Treatment of Disease	CONCLUSIONS: The study implied that HLJDD may be a potential agent for the therapy of @DISEASE@, and the down-regulated p-STAT 3 expression suggesting that it may be one of the LN therapy targets for @FORMULA@.
Treatment of Disease	CONCLUSIONS: The study implied that @FORMULA@ may be a potential agent for the therapy of @DISEASE@, and the down-regulated p-STAT 3 expression suggesting that it may be one of the LN therapy targets for HLJDD.
Treatment of Disease	CONCLUSIONS: The study implied that HLJDD may be a potential agent for the therapy of LN, and the down-regulated p-STAT 3 expression suggesting that it may be one of the @DISEASE@ therapy targets for @FORMULA@.
Treatment of Disease	CONCLUSIONS: The study implied that @FORMULA@ may be a potential agent for the therapy of LN, and the down-regulated p-STAT 3 expression suggesting that it may be one of the @DISEASE@ therapy targets for HLJDD.
Association	Kampo prescription @FORMULA@ thus appears to protect the liver plasma membrane from injury by free radicals which occur in a tissue @DISEASE@ state during endotoxemia.
Treatment of Disease	Kampo prescription @FORMULA@ thus appears to protect the liver plasma membrane from injury by free radicals which occur in a tissue ischemic state during @DISEASE@.
Treatment of Disease	These results suggest that @FORMULA@ enhances the production of hematopoietic lymphokines, stimulates the proliferation of hematopoietic progenitor cells and consequently accelerates recovery from @DISEASE@ in CY-treated mice.
Treatment of Disease	CONCLUSION: Our work demonstrated that @FORMULA@ can prevent @DISEASE@ and the mechanisms involved may be related to the inhibition of colon fibroblasts activation.
Treatment of Disease	The Chinese herbal medicine prescription pattern analysis showed that Fritillariae thunbergii bulbus (Zhebeimu), Semen armeniacae amarum (Kuxingren), Platycodonis radix (Jiegeng), @FORMULA@ and Ding Chuan Tang constituted the core of Chinese herbal medicine prescriptions applied to treat @DISEASE@.
Treatment of Disease	The Chinese herbal medicine prescription pattern analysis showed that Fritillariae thunbergii bulbus (Zhebeimu), Semen armeniacae amarum (Kuxingren), Platycodonis radix (Jiegeng), Xiao Qing Long Tang and @FORMULA@ constituted the core of Chinese herbal medicine prescriptions applied to treat @DISEASE@.
Association	Thus, our results show that @FORMULA@ holds a great potential in @DISEASE@ treatment.
Treatment of Disease	The total glucosides form @FORMULA@ could significantly improve the efficacy of the rehabilitation exercise therapy in the treatment of @DISEASE@ after apoplectic hemiparalysis, and its mechanism might involve the decrease of muscular tension.
Association	The total glucosides form @FORMULA@ could significantly improve the efficacy of the rehabilitation exercise therapy in the treatment of spasticity after @DISEASE@ hemiparalysis, and its mechanism might involve the decrease of muscular tension.
Association	The total glucosides form @FORMULA@ could significantly improve the efficacy of the rehabilitation exercise therapy in the treatment of spasticity after apoplectic @DISEASE@, and its mechanism might involve the decrease of muscular tension.
Treatment of Disease	[Treating @DISEASE@ children with abnormal myocardial enzyme spectrum by @FORMULA@: an efficacy observation].
Treatment of Disease	@FORMULA@ exerts its anti-inflammatory and antioxidant effects via the MAPK signaling pathway, thus playing an important role in ameliorating @DISEASE@ and testicular dysfunction.
Treatment of Disease	@FORMULA@ exerts its anti-inflammatory and antioxidant effects via the MAPK signaling pathway, thus playing an important role in ameliorating spermatogenesis failure and @DISEASE@.
Treatment of Disease	CONCLUSION: This study demonstrated that @FORMULA@ has a protective effect on @DISEASE@ in LPS-induced BV-2 microglia cells through the TLRs/NF-kappaB signaling pathway.
Treatment of Disease	It is shown that @FORMULA@ may enhance the therapeutic effects for @DISEASE@, regulate the metabolism of plasma proteins, and improve the life quality of the patients.
Treatment of Disease	In the present study, we have demonstrated that gut microbiota mediates the protective effects of traditional Chinese medicine formula @FORMULA@ against cisplatin-induced @DISEASE@.
Treatment of Disease	CONCLUSIONS: Data from this study suggest that @FORMULA@ possess a protective effect on @DISEASE@ of STZ-induced diabetic nephropathy in rats, by suppressing hyperactivity of renal renin-angiotensin system that turns in to modulate renal nephrin and podocin expressions, thereby protecting podocyte from injury.
Treatment of Disease	CONCLUSIONS: Data from this study suggest that @FORMULA@ possess a protective effect on renal damage of STZ-induced @DISEASE@ in rats, by suppressing hyperactivity of renal renin-angiotensin system that turns in to modulate renal nephrin and podocin expressions, thereby protecting podocyte from injury.
Treatment of Disease	Finally, @FORMULA@ was very useful for managing oral manifestations in patients with @DISEASE@.
Treatment of Disease	CONCLUSION: @FORMULA@ could protect the endothelial function of the superior mesenteric artery in SHR, and its intervention mechanism of @DISEASE@ induced early renal injury might be relevant to regulating the NO system and antioxidative stress.
Treatment of Disease	CONCLUSION: @FORMULA@ could protect the endothelial function of the superior mesenteric artery in SHR, and its intervention mechanism of hypertension induced early @DISEASE@ might be relevant to regulating the NO system and antioxidative stress.
Treatment of Disease	CONCLUSIONS: Taken together, these results suggest a potential anticancer effect of @FORMULA@ against human @DISEASE@ cells.
Treatment of Disease	@FORMULA@ Induces Apoptosis via the Mitochondrial Pathway and Lactobacillus Fermentation Enhances Its Anti-Cancer Activity in HT1080 Human @DISEASE@ Cells.
Treatment of Disease	Metabolic urinary profiling of @DISEASE@ and intervention effects of @FORMULA@ in rats using ultra-performance liquid chromatography/electrospray ionization quadruple time-of-flight mass spectrometry.
Association	CONCLUSION: This study reveals the active ingredients and potential molecular mechanism of @FORMULA@ in the treatment of @DISEASE@, and provides a reference for subsequent basic research.
Treatment of Disease	CONCLUSION: @FORMULA@ could exert its effect in the treatment of @DISEASE@ by inhibiting the expression of proinflammatory cytokines.
Treatment of Disease	Our results suggest that supplementation with @FORMULA@ might be beneficial for the prophylaxis and treatment of @DISEASE@ associated with abnormal osteoclast activation.
Treatment of Disease	These results suggest that @FORMULA@ but not Ping-wei-san was beneficial to the patients with @DISEASE@ via suppressed nasal inflammation by an antiinflammatory effect.
Negative	These results suggest that Bu-zhong-yi-qi-tang but not @FORMULA@ was beneficial to the patients with @DISEASE@ via suppressed nasal inflammation by an antiinflammatory effect.
Treatment of Disease	These results suggest that @FORMULA@ but not Ping-wei-san was beneficial to the patients with perennial allergic rhinitis via suppressed nasal @DISEASE@ by an antiinflammatory effect.
Negative	These results suggest that Bu-zhong-yi-qi-tang but not @FORMULA@ was beneficial to the patients with perennial allergic rhinitis via suppressed nasal @DISEASE@ by an antiinflammatory effect.
Treatment of Disease	These results suggested that @FORMULA@ might be developed as an effective drug for the prevention of @DISEASE@.
Treatment of Disease	Through the transcriptome analysis of the gene expression in hippocampus, Egr3, Nrg, Arc, and Ptgs2, closely related to @DISEASE@, had been proved to be downregulated by application of @FORMULA@.
Treatment of Disease	Effects of @FORMULA@ () and Yougui Pill () on the expression of brain-derived neurotrophic factor and cyclic adenosine monophosphate/protein kinase A signaling transduction pathways of axonal regeneration in model rats with experimental @DISEASE@.
Treatment of Disease	Effects of Zuogui Pill () and @FORMULA@ () on the expression of brain-derived neurotrophic factor and cyclic adenosine monophosphate/protein kinase A signaling transduction pathways of axonal regeneration in model rats with experimental @DISEASE@.
Treatment of Disease	Taken together, results from the present study suggest that @FORMULA@ ameliorated LD-induced @DISEASE@ mice, which may be caused by improvements in biliary cholesterol supersaturation and regulation of cholesterol metabolism.
Treatment of Disease	CONCLUSION: @FORMULA@ as an adjuvant therapy is a promising option for elderly patients with @DISEASE@ complicated by bloody purulent stool.
Treatment of Disease	@FORMULA@ may be a promising therapeutic strategy for reducing @DISEASE@ in TBI.
Treatment of Disease	@FORMULA@ may be a promising therapeutic strategy for reducing inflammation in @DISEASE@.
Association	Some single herbs and their extracts (such as Astragali Radix, Scutellariae Radix, Ginkgo Folium) and some traditional Chinese medicine (such as @FORMULA@, Qilian decoction) can reduce the @DISEASE@ damage induced by renal tissue NF-kappaB signaling pathway and delay the progression of CKD.
Association	Some single herbs and their extracts (such as Astragali Radix, Scutellariae Radix, Ginkgo Folium) and some traditional Chinese medicine (such as @FORMULA@, Qilian decoction) can reduce the inflammatory damage induced by renal tissue NF-kappaB signaling pathway and delay the progression of @DISEASE@.
Treatment of Disease	[Clinical efficacy of @FORMULA@ in various urinary tract diseases centering on @DISEASE@].
Treatment of Disease	[Clinical efficacy of @FORMULA@ in various @DISEASE@ centering on fibrosis].
Association	The effects of a herbal medicine (@FORMULA@) in patients with @DISEASE@ after injection of IFN-beta.
Treatment of Disease	Extracts of @FORMULA@, a traditional Chinese medicine, phenocopies 5-HTR1D antagonist in attenuating Wnt/beta-catenin signaling in @DISEASE@ cells.
Treatment of Disease	We conclude that the TSLP pathway plays an important role in the course of @DISEASE@, and can be used as an important target for asthma treatment; @FORMULA@ may play a role in reducing inflammation and relieving asthma by regulating the TSLP signaling pathway.
Treatment of Disease	We conclude that the TSLP pathway plays an important role in the course of asthma, and can be used as an important target for @DISEASE@ treatment; @FORMULA@ may play a role in reducing inflammation and relieving asthma by regulating the TSLP signaling pathway.
Treatment of Disease	We conclude that the TSLP pathway plays an important role in the course of asthma, and can be used as an important target for asthma treatment; @FORMULA@ may play a role in reducing @DISEASE@ and relieving asthma by regulating the TSLP signaling pathway.
Treatment of Disease	We conclude that the TSLP pathway plays an important role in the course of asthma, and can be used as an important target for asthma treatment; @FORMULA@ may play a role in reducing inflammation and relieving @DISEASE@ by regulating the TSLP signaling pathway.
Treatment of Disease	This verifies that HJD is a viable treatment option for @DISEASE@ given that there are multiple components in @FORMULA@ that neutralize LPS, decrease the release of IL-6 and TNF-alpha induced by LPS, and protect vital organs.
Treatment of Disease	This verifies that @FORMULA@ is a viable treatment option for @DISEASE@ given that there are multiple components in HJD that neutralize LPS, decrease the release of IL-6 and TNF-alpha induced by LPS, and protect vital organs.
Association	@FORMULA@ can act on multiple targets through multi-pathway, to carry out its therapeutic role in @DISEASE@.
Treatment of Disease	The bone marrow cells of the @DISEASE@ mice could yield TNF through @FORMULA@ treatment.
